Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Bus Voltage (V),Battery Current (A),Power Generated (W),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM),alert
3969.3,3952.0,30.0,25.0,46.0,45.0,97.0,1.0,17.4,3.0,48.84,-3.21,208.0,31.0,2.6,2.6,2238.0,5352.0,0
3740.2,3810.0,30.0,25.0,46.0,45.0,97.0,1.0,14.6,4.0,48.84,-3.0699999999999994,163.0,31.0,2.6,2.6,2378.0,5352.0,0
3656.4,3613.0,30.0,25.0,47.0,46.0,97.0,1.0,14.9,4.0,48.71,-0.26,74.00000000000011,31.0,2.6,2.6,2316.0,5280.0,0
3830.6,3998.0,29.0,25.0,47.0,46.0,97.0,1.0,16.7,4.0,49.1,-2.200000000000001,133.0,31.0,2.6,2.6,2243.0,5280.0,0
3866.9,3952.0,29.0,25.0,47.0,46.0,97.0,1.0,16.2,4.0,49.1,-7.03,225.0,31.0,2.6,2.6,2356.0,5196.0,0
3596.1,3593.0,28.0,25.0,47.0,46.0,97.0,1.0,14.8,4.0,49.14,2.6900000000000004,145.0000000000001,31.0,2.6,2.6,2303.0,5196.0,0
3699.5,3563.0,29.0,25.0,47.0,46.0,97.0,1.0,14.3,4.0,48.83,-6.94,157.0,31.0,2.6,2.6,2334.0,5448.0,0
3857.2,3492.0,28.0,25.0,47.0,46.0,97.0,1.0,14.0,4.0,48.83,-8.1,237.0,31.0,2.6,2.6,2293.0,5448.0,0
3659.2,3490.0,28.0,25.0,47.0,46.0,96.0,1.0,14.0,4.0,48.91,-2.55,111.0,31.0,2.6,2.6,2299.0,5436.0,0
3635.6,3616.0,28.0,25.0,47.0,46.0,96.0,1.0,14.0,4.0,49.33,-10.05,119.0,31.0,2.6,2.6,2253.0,5436.0,0
3715.9,3580.0,28.0,25.0,47.0,46.0,96.0,1.0,13.7,4.0,49.33,-2.6399999999999997,258.0,31.0,2.6,2.6,2322.0,4992.0,0
3591.4,3534.0,28.0,25.0,47.0,46.0,96.0,1.0,14.2,4.0,48.43,-2.21,88.99999999999989,31.0,2.6,2.6,2239.0,4992.0,0
3509.3,3869.0,28.0,25.0,48.0,46.0,97.0,1.0,15.6,4.0,48.91,2.5600000000000005,163.0,31.0,2.4,2.6,2215.0,5196.0,0
3655.9,3713.0,27.0,25.0,48.0,46.0,97.0,1.0,15.0,4.0,48.91,-6.02,108.00000000000011,31.0,2.4,2.5,1847.0,5196.0,0
3722.2,3767.0,27.0,25.0,48.0,46.0,97.0,1.0,14.8,4.0,49.16,-4.220000000000001,178.0,31.0,2.4,2.3,1767.0,5040.0,0
3618.7,3606.0,25.0,25.0,48.0,46.0,97.0,1.0,13.7,4.0,49.16,-0.8,211.0,31.0,2.4,2.3,2176.0,5040.0,0
3681.6,3397.0,27.0,25.0,48.0,46.0,97.0,1.0,13.1,4.0,48.77,-5.51,89.99999999999989,31.0,2.4,2.4,2292.0,5940.0,0
3497.5,3652.0,26.0,25.0,48.0,46.0,97.0,1.0,14.5,4.0,48.58,-1.93,76.0,31.0,2.4,2.4,2156.0,5940.0,0
3623.3,3590.0,25.0,25.0,48.0,46.0,97.0,1.0,13.4,5.0,48.58,-0.27,24.0,31.0,2.4,2.4,2085.0,5412.0,0
3675.0,3582.0,25.0,25.0,48.0,47.0,97.0,1.0,13.5,5.0,48.42,-2.710000000000001,59.0,31.0,2.4,2.3,2111.0,5412.0,0
3583.8,3849.0,22.0,25.0,48.0,47.0,97.0,1.0,14.4,5.0,48.82,2.32,99.0,31.0,2.0,2.4,2078.0,5220.0,0
3565.9,3474.0,24.0,25.0,48.0,47.0,97.0,1.0,12.0,5.0,48.82,-0.55,-14.999999999999886,31.0,2.0,2.3,2024.0,5220.0,0
3538.6,3518.0,24.0,25.0,48.0,47.0,97.0,1.0,12.7,5.0,48.03,0.77,150.0,31.0,2.0,2.3,1938.0,5544.0,0
3607.5,3510.0,25.0,25.0,48.0,47.0,97.0,1.0,12.6,5.0,48.03,-1.66,38.000000000000114,31.0,2.0,2.2,1758.0,5544.0,0
3639.5,3575.0,25.0,25.0,48.0,47.0,97.0,1.0,12.8,5.0,48.74,-3.84,147.0,31.0,2.0,2.1,1495.0,5244.0,0
3652.4,3530.0,24.0,25.0,48.0,47.0,97.0,1.0,12.5,5.0,49.09,-4.51,103.0,31.0,2.0,1.9,1448.0,5244.0,0
3389.2,3452.0,24.0,25.0,48.0,47.0,97.0,1.0,12.3,5.0,49.09,4.44,24.0,31.0,2.0,1.9,2061.0,5772.0,0
3440.4,3440.0,25.0,25.0,49.0,47.0,97.0,1.0,12.5,5.0,49.01,-2.4399999999999995,46.0,31.0,2.0,1.9,2161.0,5772.0,0
3429.0,3429.0,24.0,25.0,49.0,47.0,97.0,1.0,12.5,5.0,48.4,-1.56,-16.000000000000114,31.0,1.7,2.0,1986.0,5256.0,0
3702.2,3543.0,25.0,25.0,49.0,47.0,97.0,1.0,12.7,5.0,48.4,-4.96,113.0,31.0,1.7,2.0,1848.0,5256.0,0
3555.8,3516.0,25.0,25.0,49.0,47.0,97.0,1.0,12.7,5.0,48.61,0.36,18.999999999999886,31.0,1.7,1.9,1753.0,5100.0,0
3258.4,3394.0,24.0,25.0,49.0,48.0,97.0,1.0,12.1,5.0,48.61,2.4800000000000004,139.0,31.0,1.7,1.9,1639.0,5100.0,0
3594.3,3532.0,24.0,25.0,49.0,48.0,96.0,1.0,12.3,5.0,49.11,-1.3900000000000001,170.0,31.0,1.7,1.7,1187.0,5568.0,0
3312.9,3312.0,24.0,25.0,49.0,48.0,96.0,1.0,11.5,5.0,48.82,-4.29,168.0,31.0,1.7,1.6,1635.0,5568.0,0
3567.8,3526.0,23.0,25.0,49.0,48.0,96.0,1.0,12.3,5.0,48.82,-4.130000000000001,165.0,31.0,1.7,1.7,1963.0,5148.0,0
3555.4,3428.0,24.0,25.0,49.0,48.0,96.0,1.0,12.2,5.0,49.07,-0.20999999999999996,151.0,31.0,1.7,1.8,1872.0,5148.0,0
3475.3,3450.0,23.0,25.0,49.0,48.0,96.0,1.0,12.1,6.0,48.98,1.65,115.0,31.0,1.5,1.7,1700.0,5472.0,0
3373.3,3710.0,23.0,25.0,49.0,48.0,96.0,1.0,13.0,6.0,48.98,-2.08,59.0,31.0,1.5,1.7,1638.0,5472.0,0
3450.4,3647.0,23.0,25.0,49.0,48.0,96.0,1.0,12.6,6.0,48.38,-0.18999999999999995,158.9999999999999,31.0,1.5,1.6,1597.0,5004.0,0
3416.3,3459.0,23.0,25.0,50.0,48.0,96.0,1.0,11.8,6.0,48.99,0.86,128.0,31.0,1.5,1.5,1210.0,5004.0,0
3371.0,3334.0,22.0,25.0,50.0,48.0,97.0,1.0,11.0,6.0,48.99,4.92,-91.0,31.0,1.5,1.4,1607.0,5064.0,0
3511.3,3442.0,22.0,25.0,50.0,48.0,97.0,1.0,11.6,6.0,49.2,-3.95,164.0,31.0,1.5,1.4,1780.0,5064.0,0
3543.0,3293.0,22.0,25.0,50.0,48.0,97.0,1.0,11.0,6.0,49.1,-1.9799999999999998,70.0,31.0,1.5,1.5,1562.0,5712.0,0
3651.6,3206.0,22.0,25.0,50.0,48.0,97.0,1.0,10.5,6.0,49.1,-3.76,182.0,31.0,1.5,1.5,1543.0,5712.0,0
3547.2,3546.0,22.0,25.0,50.0,48.0,96.0,1.0,11.9,6.0,48.8,-7.94,165.0,31.0,1.2000000000000002,1.5,1503.0,5328.0,0
3486.2,3396.0,22.0,25.0,50.0,49.0,96.0,1.0,11.3,6.0,48.8,-2.49,78.0,31.0,1.2000000000000002,1.4,1506.0,5328.0,0
3681.0,3661.0,22.0,25.0,50.0,49.0,96.0,1.0,12.2,6.0,48.73,-6.93,176.0,31.0,1.2000000000000002,1.4,1426.0,5160.0,0
3292.1,3572.0,22.0,25.0,50.0,49.0,96.0,1.0,12.1,6.0,48.67,-0.45999999999999985,56.000000000000114,31.0,1.2000000000000002,1.3,937.0,5160.0,0
3503.8,3487.0,22.0,25.0,50.0,49.0,97.0,1.0,11.3,6.0,48.67,-4.15,162.0000000000001,31.0,1.2000000000000002,1.2,1339.0,5052.0,0
3284.2,3540.0,22.0,25.0,50.0,49.0,97.0,1.0,12.1,6.0,48.44,3.4400000000000004,118.0,31.0,1.2000000000000002,1.2,1605.0,5052.0,0
3277.9,3522.0,21.0,25.0,50.0,49.0,97.0,1.0,11.4,6.0,49.07,2.92,33.0,31.0,1.2000000000000002,1.3,1507.0,5244.0,0
3537.7,3535.0,22.0,25.0,50.0,49.0,97.0,1.0,11.8,6.0,49.07,-1.29,7.0,31.0,1.2000000000000002,1.3,1295.0,5244.0,0
3289.9,3592.0,21.0,25.0,50.0,49.0,97.0,1.0,11.5,6.0,49.03,-1.89,83.0,31.0,1.2000000000000002,1.2,1291.0,4956.0,0
3340.1,3532.0,22.0,25.0,51.0,49.0,97.0,1.0,11.4,6.0,49.03,-3.21,110.0,31.0,1.2000000000000002,1.2,1496.0,4956.0,0
3293.6,3465.0,21.0,25.0,51.0,49.0,97.0,1.0,11.6,6.0,49.23,1.55,76.0,31.0,1.2000000000000002,1.2,1384.0,5664.0,0
3647.4,3334.0,22.0,25.0,51.0,49.0,97.0,1.0,10.6,6.0,48.93,-4.98,158.0,31.0,1.2000000000000002,1.2,1472.0,5664.0,0
3405.7,3484.0,22.0,25.0,51.0,49.0,97.0,1.0,11.4,6.0,48.93,4.54,-28.0,31.0,1.2000000000000002,1.2,1476.0,5592.0,0
3526.1,3474.0,21.0,25.0,51.0,49.0,97.0,1.0,11.0,7.0,48.72,0.2,41.0,31.0,1.2000000000000002,1.2,1464.0,5592.0,0
3527.9,3519.0,21.0,25.0,51.0,49.0,97.0,1.0,11.0,7.0,48.61,-2.63,69.0,31.0,1.2000000000000002,1.2,1412.0,5424.0,0
3602.6,3602.0,21.0,25.0,51.0,49.0,97.0,1.0,11.5,7.0,48.61,-2.74,148.0,31.0,1.2000000000000002,1.2,1336.0,5424.0,0
3530.3,3412.0,21.0,25.0,51.0,49.0,96.0,1.0,10.9,7.0,49.04,-4.18,74.00000000000011,31.0,1.0,1.2,1405.0,6072.0,0
3457.5,3326.0,22.0,25.0,51.0,50.0,96.0,1.0,10.8,7.0,48.35,0.4,-9.0,31.0,1.0,1.2,1353.0,6072.0,0
3442.8,3414.0,21.0,25.0,51.0,50.0,96.0,1.0,11.1,7.0,48.35,-5.33,115.0,31.0,1.0,1.2,1302.0,5364.0,0
3426.8,3414.0,21.0,25.0,52.0,50.0,96.0,1.0,11.1,7.0,49.16,-5.44,109.00000000000011,31.0,1.0,1.1,1257.0,5364.0,0
3437.3,3516.0,21.0,25.0,52.0,50.0,97.0,1.0,11.3,7.0,49.21,-4.279999999999999,197.0,31.0,1.0,1.0,837.0,6048.0,0
3430.2,3402.0,21.0,25.0,52.0,50.0,97.0,1.0,10.9,7.0,49.21,-2.05,11.0,31.0,1.0,0.8999999999999999,1250.0,6048.0,0
3314.2,3418.0,21.0,25.0,52.0,50.0,97.0,1.0,10.8,7.0,48.85,1.53,22.0,31.0,1.0,1.0,1392.0,5400.0,0
3377.2,3373.0,21.0,25.0,52.0,50.0,97.0,1.0,11.1,7.0,48.85,0.54,-62.0,31.0,1.0,1.0,1343.0,5400.0,0
3309.0,3509.0,22.0,25.0,52.0,50.0,96.0,1.0,11.3,7.0,49.07,0.57,-18.0,31.0,1.0,1.0,1110.0,5700.0,0
3517.7,3477.0,22.0,25.0,52.0,50.0,96.0,1.0,11.7,7.0,49.02,-4.339999999999999,80.0,31.0,1.0,1.0,1244.0,5700.0,0
3717.1,3351.0,22.0,25.0,52.0,50.0,96.0,1.0,10.9,7.0,49.02,-5.059999999999999,228.0,31.0,1.0,1.0,1367.0,5496.0,0
3525.0,3529.0,23.0,25.0,52.0,50.0,96.0,1.0,11.6,7.0,48.57,-1.37,17.999999999999886,31.0,1.0,1.0,1190.0,5496.0,0
3407.4,3488.0,21.0,25.0,52.0,50.0,97.0,1.0,11.6,7.0,48.82,2.14,68.0,31.0,1.0,1.0,1324.0,5088.0,0
3339.2,3283.0,22.0,25.0,52.0,50.0,97.0,1.0,10.8,7.0,48.82,5.89,96.0,31.0,1.0,1.0,1333.0,5088.0,0
3525.0,3430.0,22.0,25.0,52.0,50.0,97.0,1.0,11.2,7.0,49.33,-3.54,81.0,31.0,1.0,1.0,1179.0,5088.0,0
3633.8,3464.0,23.0,25.0,53.0,51.0,97.0,1.0,11.1,7.0,49.33,-4.29,154.0,31.0,1.0,1.0,1328.0,5088.0,0
3613.0,3424.0,22.0,25.0,53.0,51.0,97.0,1.0,11.3,7.0,48.32,-4.92,89.99999999999989,31.0,1.0,1.0,1347.0,5112.0,0
3531.6,3459.0,22.0,25.0,53.0,51.0,97.0,1.0,11.3,7.0,48.82,-2.59,36.999999999999886,31.0,1.0,1.0,1201.0,5112.0,0
3436.2,3528.0,21.0,25.0,53.0,51.0,97.0,1.0,11.5,8.0,48.82,-0.74,12.0,31.0,1.0,1.0,1336.0,5472.0,0
3526.4,3448.0,21.0,25.0,53.0,51.0,97.0,1.0,11.1,8.0,48.77,-4.75,101.0,31.0,1.0,1.0,1321.0,5472.0,0
3528.0,3486.0,21.0,25.0,53.0,51.0,97.0,1.0,11.3,8.0,48.66,-1.2100000000000002,71.99999999999989,31.0,1.0,1.0,1187.0,5208.0,0
3428.4,3534.0,22.0,25.0,53.0,51.0,97.0,1.0,11.3,8.0,48.66,-5.56,214.0,31.0,1.0,1.0,1273.0,5208.0,0
3487.8,3462.0,21.0,25.0,53.0,51.0,97.0,1.0,11.2,8.0,49.13,-2.1399999999999997,191.0,31.0,1.0,1.0,1335.0,5472.0,0
3553.0,3664.0,21.0,25.0,53.0,51.0,97.0,1.0,11.5,8.0,49.41,-0.45999999999999985,255.0,31.0,1.0,1.0,1285.0,5472.0,0
3423.6,3535.0,21.0,25.0,53.0,51.0,97.0,1.0,10.9,8.0,49.41,0.52,13.0,31.0,1.0,1.0,1177.0,6276.0,0
3288.6,3394.0,21.0,25.0,53.0,51.0,97.0,1.0,10.6,8.0,48.6,-2.6399999999999997,122.0,31.0,1.0,1.0,1307.0,6276.0,0
3461.6,3347.0,21.0,25.0,53.0,51.0,97.0,1.0,10.6,8.0,48.72,-0.99,147.0,31.0,1.0,1.0,1334.0,4872.0,0
3355.2,3472.0,20.0,25.0,53.0,52.0,97.0,1.0,10.9,8.0,48.72,1.72,55.000000000000114,31.0,1.0,1.0,1227.0,4872.0,0
3427.0,3544.0,21.0,25.0,53.0,52.0,97.0,1.0,10.8,8.0,48.59,2.79,11.0,31.0,1.0,1.0,1181.0,5556.0,0
3475.2,3546.0,21.0,25.0,54.0,52.0,97.0,1.0,10.9,8.0,48.59,0.13,120.0,31.0,1.0,1.0,1308.0,5556.0,0
3617.2,3508.0,21.0,25.0,54.0,52.0,97.0,1.0,10.8,8.0,48.9,-6.21,84.0,31.0,1.0,1.0,1329.0,5112.0,0
3511.1,3469.0,20.0,25.0,54.0,52.0,97.0,1.0,10.5,8.0,48.49,0.08000000000000007,17.999999999999886,31.0,1.0,1.0,1248.0,5112.0,0
3508.5,3437.0,20.0,25.0,54.0,52.0,97.0,1.0,10.3,8.0,48.49,-2.8000000000000007,69.0,31.0,1.0,1.0,1120.0,5400.0,0
3432.1,3328.0,20.0,25.0,54.0,52.0,97.0,1.0,9.9,8.0,48.44,0.6700000000000002,-59.0,31.0,1.0,1.0,1262.0,5400.0,0
3439.7,3506.0,20.0,25.0,54.0,52.0,97.0,1.0,10.6,8.0,48.91,-2.33,126.00000000000011,31.0,1.0,1.0,1274.0,5508.0,0
3361.9,3398.0,21.0,25.0,54.0,52.0,97.0,1.0,10.2,8.0,48.91,-3.8,95.0,31.0,1.0,1.0,1319.0,5508.0,0
3432.8,3512.0,20.0,25.0,54.0,52.0,97.0,1.0,10.5,8.0,48.61,0.17,7.0,31.0,1.0,1.0,1178.0,5772.0,0
3418.1,3514.0,20.0,25.0,54.0,52.0,97.0,1.0,11.0,8.0,48.61,-0.33000000000000007,42.0,31.0,1.0,1.0,1143.0,5772.0,0
3363.1,3509.0,20.0,25.0,54.0,52.0,97.0,1.0,11.0,8.0,49.08,4.02,15.0,31.0,1.0,1.0,1302.0,5448.0,0
3483.6,3466.0,20.0,25.0,54.0,53.0,97.0,1.0,11.0,8.0,48.41,1.24,179.0,31.0,1.0,1.0,1295.0,5448.0,0
3413.4,3437.0,21.0,25.0,54.0,53.0,97.0,1.0,10.4,8.0,48.41,-1.07,25.0,31.0,1.0,1.0,1257.0,5400.0,0
3417.2,3523.0,20.0,25.0,55.0,53.0,97.0,1.0,10.8,9.0,48.25,3.37,66.0,31.0,1.0,1.0,1160.0,5400.0,0
3485.4,3378.0,21.0,25.0,55.0,53.0,97.0,1.0,11.2,9.0,48.83,2.55,8.0,31.0,1.0,1.0,1320.0,5376.0,0
3453.4,3460.0,21.0,25.0,55.0,53.0,97.0,1.0,11.0,9.0,48.83,-0.35,60.0,31.0,1.0,1.0,1322.0,5376.0,0
3571.3,3397.0,21.0,25.0,55.0,53.0,97.0,1.0,10.7,9.0,49.28,-4.23,172.0,31.0,1.0,1.0,1187.0,5004.0,0
3357.6,3634.0,21.0,25.0,55.0,53.0,97.0,1.0,11.3,9.0,49.28,4.82,85.0,31.0,1.0,1.0,1169.0,5004.0,0
3497.5,3445.0,21.0,25.0,55.0,53.0,97.0,1.0,10.9,9.0,49.2,-1.7,120.0,31.0,1.0,1.0,1295.0,5472.0,0
3544.2,3582.0,22.0,25.0,55.0,53.0,97.0,1.0,11.9,9.0,48.79,-0.62,55.000000000000114,31.0,1.0,1.0,1340.0,5472.0,0
3428.1,3476.0,21.0,25.0,55.0,53.0,97.0,1.0,10.5,9.0,48.78,-0.45999999999999985,110.0,31.0,1.0,1.0,1324.0,5496.0,0
3569.9,3488.0,21.0,25.0,55.0,53.0,97.0,1.0,11.4,9.0,48.78,-3.51,47.0,31.0,1.0,1.0,1270.0,5496.0,0
3713.1,3683.0,22.0,25.0,55.0,53.0,97.0,1.0,11.5,9.0,49.03,-4.24,138.0,31.0,1.0,1.0,1188.0,5328.0,0
3483.1,3607.0,21.0,25.0,55.0,53.0,97.0,1.0,11.5,9.0,49.03,-1.0300000000000002,29.0,31.0,1.0,1.0,1310.0,5328.0,0
3358.2,3490.0,21.0,25.0,55.0,53.0,97.0,1.0,11.2,9.0,48.72,4.3,270.0,31.0,1.0,1.0,1331.0,5496.0,0
3480.5,3592.0,21.0,25.0,55.0,53.0,97.0,1.0,11.5,9.0,48.74,-0.8400000000000001,71.99999999999989,31.0,1.0,1.0,1210.0,5496.0,0
3501.4,3337.0,21.0,25.0,55.0,53.0,97.0,1.0,10.7,9.0,48.74,0.18,-31.0,31.0,1.0,1.0,1248.0,5424.0,0
3476.9,3554.0,22.0,25.0,56.0,54.0,97.0,1.0,11.4,9.0,48.79,2.37,39.000000000000114,31.0,1.0,1.0,1298.0,5424.0,0
3613.7,3392.0,22.0,25.0,56.0,54.0,97.0,1.0,10.6,9.0,48.79,-1.95,81.0,31.0,1.0,1.0,1321.0,5892.0,0
3496.0,3307.0,21.0,25.0,56.0,54.0,96.0,1.0,10.4,9.0,48.79,-1.8700000000000003,59.0,31.0,1.0,1.0,1166.0,5892.0,0
3444.7,3476.0,21.0,25.0,56.0,54.0,96.0,1.0,11.0,9.0,48.72,-0.8400000000000001,46.0,31.0,1.0,1.0,1294.0,5724.0,0
3458.1,3383.0,22.0,25.0,56.0,54.0,96.0,1.0,10.5,9.0,48.72,-6.61,202.0,31.0,1.0,1.0,1282.0,5724.0,0
3509.4,3413.0,21.0,25.0,56.0,54.0,96.0,1.0,10.6,9.0,48.52,3.62,16.0,31.0,1.0,1.0,1303.0,5532.0,0
3561.2,3418.0,21.0,25.0,56.0,54.0,97.0,1.0,10.6,9.0,49.11,-4.17,151.0,31.0,1.0,1.0,1153.0,5532.0,0
3502.1,3408.0,21.0,25.0,56.0,54.0,97.0,1.0,10.6,9.0,49.11,1.46,-8.0,31.0,1.0,1.0,1286.0,5376.0,0
3469.1,3693.0,21.0,25.0,56.0,54.0,97.0,1.0,11.5,10.0,48.67,0.19,4.0,31.0,1.0,1.0,1287.0,5376.0,0
3713.0,3370.0,22.0,25.0,56.0,54.0,97.0,1.0,10.8,10.0,48.59,-5.22,137.0,31.0,1.0,1.0,1284.0,5592.0,0
3613.1,3572.0,21.0,25.0,56.0,55.0,97.0,1.0,12.0,10.0,48.59,-4.72,206.0,31.0,1.0,1.0,1159.0,5592.0,0
3529.1,3354.0,21.0,25.0,56.0,55.0,97.0,1.0,10.6,10.0,49.33,-3.8199999999999994,60.0,31.0,1.0,1.0,1331.0,5772.0,0
3746.5,3469.0,21.0,25.0,56.0,55.0,97.0,1.0,10.6,10.0,49.33,-7.87,244.0,31.0,1.0,1.0,1289.0,5772.0,0
3468.4,3474.0,20.0,25.0,56.0,55.0,97.0,1.0,10.7,10.0,48.7,-1.5,78.0,31.0,1.0,1.0,1297.0,5796.0,0
3370.9,3584.0,21.0,25.0,57.0,55.0,97.0,1.0,11.1,10.0,48.5,-0.24,-50.999999999999886,31.0,1.0,1.0,1156.0,5796.0,0
3505.8,3532.0,21.0,25.0,57.0,55.0,97.0,1.0,11.2,10.0,48.5,-0.13,7.0,31.0,1.0,1.0,1244.0,5532.0,0
3486.1,3686.0,21.0,25.0,57.0,55.0,97.0,1.0,11.3,10.0,48.47,-1.8700000000000003,-27.0,31.0,1.0,1.0,1300.0,5532.0,0
3471.6,3475.0,21.0,25.0,57.0,55.0,97.0,1.0,11.2,10.0,48.97,-1.7,77.0,31.0,1.0,1.0,1331.0,5640.0,0
3269.4,3318.0,21.0,25.0,57.0,55.0,96.0,1.0,10.2,10.0,48.97,5.31,109.00000000000011,31.0,1.0,1.0,1174.0,5640.0,0
3540.3,3533.0,20.0,25.0,57.0,55.0,96.0,1.0,10.7,10.0,49.38,-0.30000000000000004,179.0,31.0,1.0,1.0,1217.0,5652.0,0
3551.7,3434.0,20.0,25.0,57.0,55.0,96.0,1.0,10.5,10.0,48.79,-0.81,212.0,31.0,1.0,1.0,1304.0,5652.0,0
3497.6,3457.0,21.0,25.0,57.0,55.0,96.0,1.0,10.3,10.0,48.79,0.44,53.999999999999886,31.0,1.0,1.0,1286.0,5232.0,0
3615.5,3420.0,20.0,25.0,57.0,55.0,97.0,1.0,10.3,10.0,48.99,-4.99,195.0,31.0,1.0,1.0,1312.0,5232.0,0
3546.6,3456.0,20.0,25.0,57.0,55.0,97.0,1.0,9.9,10.0,48.74,-2.6499999999999995,8.0,31.0,1.0,1.0,1160.0,5712.0,0
3599.4,3483.0,20.0,25.0,57.0,55.0,97.0,1.0,9.6,10.0,48.74,-2.8099999999999996,11.0,31.0,1.0,1.0,1124.0,5712.0,0
3417.9,3409.0,20.0,25.0,57.0,55.0,97.0,1.0,10.3,10.0,48.92,-2.8199999999999994,35.0,31.0,1.0,1.0,1200.0,5340.0,0
3521.7,3518.0,20.0,25.0,58.0,56.0,96.0,1.0,10.0,10.0,48.92,-2.290000000000001,-23.0,31.0,1.0,1.0,1315.0,5340.0,0
3445.8,3449.0,19.0,25.0,58.0,56.0,96.0,1.0,9.9,10.0,48.97,0.010000000000000009,109.00000000000011,31.0,1.0,1.0,1277.0,5988.0,0
3351.9,3424.0,19.0,25.0,58.0,56.0,96.0,1.0,9.9,10.0,49.01,2.32,118.0,31.0,1.0,1.0,1292.0,5988.0,0
3429.8,3468.0,19.0,25.0,58.0,56.0,96.0,1.0,9.5,10.0,49.01,-2.24,59.0,31.0,1.0,1.0,1281.0,5628.0,0
3485.8,3427.0,18.0,25.0,58.0,56.0,96.0,1.0,9.4,10.0,48.83,1.3400000000000003,63.0,31.0,1.0,1.0,1229.0,5628.0,0
3562.9,3512.0,18.0,25.0,58.0,56.0,96.0,1.0,9.6,11.0,48.73,-5.13,115.0,31.0,1.0,1.0,1137.0,5784.0,0
3636.9,3503.0,19.0,25.0,58.0,56.0,96.0,1.0,9.6,11.0,48.73,-5.68,138.0,31.0,1.0,1.0,1097.0,5784.0,0
3601.4,3618.0,19.0,25.0,58.0,56.0,96.0,1.0,9.7,11.0,48.95,-3.9799999999999995,190.0,31.0,1.0,1.0,1073.0,5376.0,0
3584.0,3587.0,18.0,25.0,58.0,56.0,97.0,1.0,9.6,11.0,48.95,-2.8000000000000007,119.0,31.0,1.0,1.0,1085.0,5376.0,0
3677.4,3495.0,18.0,25.0,58.0,56.0,97.0,1.0,9.1,11.0,48.61,-4.23,187.0,31.0,1.0,1.0,1107.0,5184.0,0
3474.0,3557.0,18.0,25.0,58.0,56.0,97.0,1.0,9.6,11.0,48.68,-2.1799999999999997,101.0,31.0,1.0,1.0,1127.0,5184.0,0
3567.1,3474.0,18.0,25.0,58.0,56.0,97.0,1.0,9.5,11.0,48.68,0.34,73.00000000000011,31.0,1.0,1.0,1193.0,5700.0,0
3581.6,3514.0,18.0,25.0,58.0,57.0,97.0,1.0,9.6,11.0,48.37,-4.7,95.0,31.0,1.0,1.0,1242.0,5700.0,0
3406.8,3560.0,18.0,25.0,58.0,57.0,97.0,1.0,9.3,11.0,48.61,-4.44,81.0,31.0,1.0,1.0,1285.0,5916.0,0
3483.5,3448.0,18.0,25.0,58.0,57.0,97.0,1.0,9.0,11.0,48.61,-1.82,169.0,31.0,1.0,1.0,1271.0,5916.0,0
3476.3,3484.0,18.0,25.0,59.0,57.0,97.0,1.0,9.4,11.0,48.48,-5.2,100.0,31.0,1.0,1.0,1270.0,5628.0,0
3379.9,3440.0,18.0,25.0,59.0,57.0,97.0,1.0,8.9,11.0,48.42,0.06,183.0,31.0,1.0,1.0,1242.0,5628.0,0
3344.5,3447.0,18.0,25.0,59.0,57.0,97.0,1.0,9.2,11.0,48.42,-1.19,2.0000000000001137,31.0,1.0,1.0,1235.0,5640.0,0
3349.6,3478.0,18.0,25.0,59.0,57.0,97.0,1.0,9.1,11.0,48.88,2.01,71.99999999999989,31.0,1.0,1.0,1229.0,5640.0,0
3502.2,3324.0,18.0,25.0,59.0,57.0,97.0,1.0,9.0,11.0,48.97,0.39,108.00000000000011,31.0,1.0,1.0,1252.0,5364.0,0
3395.8,3485.0,18.0,25.0,59.0,57.0,97.0,1.0,8.7,11.0,48.97,3.54,126.00000000000011,31.0,1.0,1.0,1239.0,5364.0,0
3403.8,3282.0,18.0,25.0,59.0,57.0,97.0,1.0,8.6,11.0,48.38,0.41,27.0,31.0,1.0,1.0,1260.0,6168.0,0
3572.8,3475.0,18.0,25.0,59.0,57.0,97.0,1.0,9.2,11.0,48.38,-4.640000000000001,123.99999999999989,31.0,1.0,1.0,1280.0,6168.0,0
3575.5,3420.0,18.0,25.0,59.0,57.0,97.0,1.0,8.9,11.0,48.9,3.29,-19.0,31.0,1.0,1.0,1295.0,5580.0,0
3650.4,3375.0,18.0,25.0,59.0,57.0,96.0,1.0,9.0,11.0,48.56,-4.81,17.999999999999886,31.0,1.0,1.0,1269.0,5580.0,0
3498.4,3440.0,17.0,25.0,59.0,57.0,96.0,1.0,9.0,11.0,48.56,-6.42,150.0,31.0,1.0,1.0,1284.0,5844.0,0
3576.2,3355.0,17.0,25.0,59.0,57.0,96.0,1.0,8.6,11.0,48.99,-2.5299999999999994,70.0,31.0,1.0,1.0,1280.0,5844.0,0
3572.9,3555.0,18.0,25.0,59.0,58.0,96.0,1.0,9.3,11.0,48.52,-0.29000000000000004,129.0,31.0,1.0,1.0,1280.0,5484.0,0
